Chrom	Start	End	U90(w<0.01,y=(=1.0))	Q95(w<0.01,y=(=1.0))	Overlapping Candidate
chr3	147450001	147500000	0	0.0	NA
chr3	147500001	147550000	0	0.4705882352941176	NA
chr3	147550001	147600000	0	0.0	NA
chr3	147600001	147650000	0	0.0	NA
chr3	147650001	147700000	0	0.0499999999999999	NA
chr3	147700001	147750000	0	0.1058823529411763	NA
chr3	147750001	147800000	1	0.7617647058823529	chr3:147781770
chr3	147800001	147850000	0	0.088235294117647	NA
chr3	147850001	147900000	0	0.0441176470588235	NA
chr3	147900001	147950000	0	0.4191176470588235	NA
chr3	147950001	148000000	0	0.0	NA
chr3	148000001	148050000	0	0.0	NA
chr3	148050001	148100000	0	0.0397058823529411	NA
chr3	148100001	148150000	0	0.0	NA
chr3	148150001	148200000	0	0.0	NA
chr3	148200001	148250000	0	0.0	NA
chr3	148250001	148300000	0	0.1176470588235294	NA
chr3	148300001	148350000	0	0.1176470588235294	NA
chr3	148350001	148400000	0	0.5617647058823529	NA
chr3	148400001	148450000	0	0.0	NA
chr3	148450001	148500000	2	1.0	chr3:148499579,chr3:148499626
chr3	148500001	148550000	0	0.1470588235294117	NA
chr3	148550001	148600000	0	0.088235294117647	NA
chr3	148600001	148650000	2	0.8764705882352928	chr3:148608298,chr3:148628240
chr3	148650001	148700000	0	0.4411764705882353	NA
chr3	148700001	148750000	0	0.0	NA
chr3	148750001	148800000	1	0.0	chr3:148776931
chr3	148800001	148850000	0	0.1750000000000003	NA
chr3	148850001	148900000	0	0.3102941176470586	NA
chr3	148900001	148950000	1	0.0	chr3:148904444
chr3	148950001	149000000	0	0.2058823529411764	NA
chr3	149000001	149050000	0	0.2647058823529412	NA
chr3	149050001	149100000	0	0.2941176470588235	NA
chr3	149100001	149150000	0	0.0	NA
chr3	149150001	149200000	0	0.0235294117647062	NA
chr3	149200001	149250000	0	0.4411764705882353	NA
chr3	149250001	149300000	0	0.1323529411764704	NA
chr3	149300001	149350000	0	0.0911764705882342	NA
chr3	149350001	149400000	0	0.0588235294117647	NA
chr3	149400001	149450000	0	0.2941176470588239	NA
chr3	149450001	149500000	0	0.1470588235294113	NA
chr3	149500001	149550000	0	0.2999999999999992	NA
chr3	149550001	149600000	0	0.0	NA
chr3	149600001	149650000	0	0.1176470588235294	NA
chr3	149650001	149700000	0	0.1176470588235294	NA
chr3	149700001	149750000	1	0.1676470588235293	chr3:149717859
chr3	149750001	149800000	0	0.0	NA
chr3	149800001	149850000	0	0.0044117647058824	NA
chr3	149850001	149900000	0	0.0	NA
chr3	149900001	149950000	0	0.0	NA
chr3	149950001	150000000	0	0.0588235294117647	NA
chr3	150000001	150050000	0	0.0	NA
chr3	150050001	150100000	0	0.5617647058823529	NA
chr3	150100001	150150000	0	0.0	NA
chr3	150150001	150200000	0	0.1470588235294117	NA
chr3	150200001	150250000	0	0.6529411764705881	NA
chr3	150250001	150300000	0	0.2058823529411769	NA
chr3	150300001	150350000	3	0.9411764705882352	chr3:150336792,chr3:150337182,chr3:150338347
chr3	150350001	150400000	1	0.3911764705882349	chr3:150371089
chr3	150400001	150450000	0	0.0147058823529411	NA
chr3	150450001	150500000	0	0.1411764705882348	NA
chr3	150500001	150550000	0	0.0	NA
chr3	150550001	150600000	1	0.7235294117647053	chr3:150582966
chr3	150600001	150650000	0	0.7647058823529411	NA
chr3	150650001	150700000	0	0.088235294117647	NA
chr3	150700001	150750000	1	0.6897058823529412	chr3:150719109
chr3	150750001	150800000	1	0.7764705882352926	chr3:150783115
chr3	150800001	150850000	0	0.2058823529411764	NA
chr3	150850001	150900000	1	0.3529411764705882	chr3:150864556
chr3	150900001	150950000	0	0.1132352941176469	NA
chr3	150950001	151000000	0	0.2058823529411764	NA
chr3	151000001	151050000	1	0.9529411764705882	chr3:151025516
chr3	151050001	151100000	1	0.3308823529411764	chr3:151069848
chr3	151100001	151150000	2	0.9676470588235294	chr3:151111836
chr3	151150001	151200000	1	0.0161764705882352	chr3:151195867
chr3	151200001	151250000	1	0.2235294117647023	chr3:151201786
chr3	151250001	151300000	0	0.0205882352941175	NA
chr3	151300001	151350000	0	0.25	NA
chr3	151350001	151400000	2	1.0	chr3:151358959,chr3:151368414
chr3	151400001	151450000	0	0.3705882352941179	NA
chr3	151450001	151500000	0	0.4411764705882353	NA
chr3	151500001	151550000	0	0.363235294117647	NA
chr3	151550001	151600000	0	0.3235294117647059	NA
chr3	151600001	151650000	0	0.1764705882352941	NA
chr3	151650001	151700000	1	0.7588235294117629	chr3:151670695
chr3	151700001	151750000	0	0.5588235294117647	NA
chr3	151750001	151800000	0	0.5588235294117647	NA
chr3	151800001	151850000	0	0.0205882352941175	NA
chr3	151850001	151900000	0	0.0	NA
chr3	151900001	151950000	0	0.0	NA
chr3	151950001	152000000	0	0.0	NA
chr3	152000001	152050000	0	0.0	NA
chr3	152050001	152100000	0	0.0088235294117646	NA
chr3	152100001	152150000	0	0.0	NA
chr3	152150001	152200000	1	0.0	chr3:152195773
chr3	152200001	152250000	0	0.0	NA
chr3	152250001	152300000	0	0.035294117647058	NA
chr3	152300001	152350000	0	0.0	NA
chr3	152350001	152400000	1	0.0411764705882352	chr3:152391426
chr3	152400001	152450000	0	0.0	NA
chr3	152450001	152500000	0	0.0	NA
chr3	152500001	152550000	0	0.0	NA
chr3	152550001	152600000	0	0.0	NA
chr3	152600001	152650000	1	0.4852941176470589	chr3:152608836
chr3	152650001	152700000	0	0.0	NA
chr3	152700001	152750000	0	0.0	NA
chr3	152750001	152800000	0	0.0	NA
chr3	152800001	152850000	0	0.0	NA
chr3	152850001	152900000	0	0.0	NA
chr3	152900001	152950000	0	0.3764705882352936	NA
chr3	152950001	153000000	0	0.0	NA
chr3	153000001	153050000	2	0.6161764705882329	chr3:153015508,chr3:153034397
chr3	153050001	153100000	2	0.3235294117647059	chr3:153050525,chr3:153077556
chr3	153100001	153150000	0	0.2058823529411764	NA
chr3	153150001	153200000	0	0.5764705882352934	NA
chr3	153200001	153250000	0	0.5911764705882353	NA
chr3	153250001	153300000	0	0.2588235294117633	NA
chr3	153300001	153350000	0	0.3235294117647059	NA
chr3	153350001	153400000	0	0.6764705882352942	NA
chr3	153400001	153450000	0	0.3823529411764705	NA
chr3	153450001	153500000	0	0.6176470588235294	NA
chr3	153500001	153550000	0	0.3823529411764705	NA
chr3	153550001	153600000	0	0.8529411764705882	NA
chr3	153600001	153650000	0	0.5470588235294116	NA
chr3	153650001	153700000	0	0.3529411764705882	NA
chr3	153700001	153750000	0	0.013235294117647	NA
chr3	153750001	153800000	0	0.4941176470588228	NA
chr3	153800001	153850000	0	0.8529411764705882	NA
chr3	153850001	153900000	0	0.2764705882352936	NA
chr3	153900001	153950000	0	0.2647058823529402	NA
chr3	153950001	154000000	1	0.7749999999999997	chr3:153995778
chr3	154000001	154050000	0	0.0279411764705882	NA
chr3	154050001	154100000	0	0.0	NA
chr3	154100001	154150000	1	0.6470588235294118	chr3:154114856
chr3	154150001	154200000	0	0.5294117647058824	NA
chr3	154200001	154250000	0	0.0	NA
chr3	154250001	154300000	0	0.5441176470588235	NA
chr3	154300001	154350000	0	0.0	NA
chr3	154350001	154400000	1	0.5338235294117637	chr3:154388854
chr3	154400001	154450000	2	0.0955882352941176	chr3:154400740,chr3:154423348
chr3	154450001	154500000	0	0.2941176470588235	NA
chr3	154500001	154550000	3	0.9632352941176472	chr3:154538712,chr3:154543538
chr3	154550001	154600000	1	0.0	chr3:154575707
chr3	154600001	154650000	0	0.7176470588235294	NA
chr3	154650001	154700000	0	0.0	NA
chr3	154700001	154750000	0	0.2264705882352936	NA
chr3	154750001	154800000	0	0.3544117647058823	NA
chr3	154800001	154850000	0	0.1029411764705881	NA
chr3	154850001	154900000	0	0.038235294117647	NA
chr3	154900001	154950000	0	0.0	NA
chr3	154950001	155000000	0	0.0	NA
chr3	155000001	155050000	0	0.2058823529411764	NA
chr3	155050001	155100000	0	0.0588235294117647	NA
chr3	155100001	155150000	0	0.0	NA
chr3	155150001	155200000	0	0.0	NA
chr3	155200001	155250000	0	0.0	NA
chr3	155250001	155300000	0	0.5735294117647054	NA
chr3	155300001	155350000	0	0.0	NA
chr3	155350001	155400000	0	0.0	NA
chr3	155400001	155450000	0	0.1617647058823526	NA
chr3	155450001	155500000	0	0.1176470588235293	NA
chr3	155500001	155550000	0	0.0411764705882352	NA
chr3	155550001	155600000	0	0.0	NA
chr3	155650001	155700000	0	0.0	NA
chr3	155700001	155750000	0	0.0	NA
chr3	155750001	155800000	0	0.0	NA
chr3	155800001	155850000	0	0.0294117647058823	NA
chr3	155850001	155900000	0	0.0294117647058823	NA
chr3	155900001	155950000	0	0.4558823529411765	NA
chr3	155950001	156000000	0	0.1470588235294117	NA
chr3	156000001	156050000	2	1.0	chr3:156026659,chr3:156029716
chr3	156050001	156100000	0	0.0	NA
chr3	156100001	156150000	0	0.0	NA
chr3	156150001	156200000	0	0.0	NA
chr3	156200001	156250000	0	0.0	NA
chr3	156250001	156300000	0	0.0044117647058824	NA
chr3	156300001	156350000	0	0.0	NA
chr3	156350001	156400000	1	0.0	chr3:156354550
chr3	156400001	156450000	0	0.0	NA
chr3	156450001	156500000	0	0.0	NA
chr3	156500001	156550000	0	0.0882352941176458	NA
chr3	156550001	156600000	0	0.0	NA
chr3	156600001	156650000	0	0.4117647058823529	NA
chr3	156650001	156700000	1	0.5955882352941176	chr3:156677429
chr3	156700001	156750000	0	0.0	NA
chr3	156750001	156800000	0	0.0	NA
chr3	156800001	156850000	0	0.2382352941176466	NA
chr3	156850001	156900000	0	0.0	NA
chr3	156900001	156950000	0	0.0	NA
chr3	156950001	157000000	0	0.0	NA
chr3	157000001	157050000	0	0.0	NA
chr3	157050001	157100000	0	0.0	NA
chr3	157100001	157150000	0	0.0	NA
chr3	157150001	157200000	0	0.0352941176470587	NA
chr3	157200001	157250000	0	0.0	NA
chr3	157250001	157300000	0	0.0	NA
chr3	157300001	157350000	0	0.0794117647058823	NA
chr3	157350001	157400000	0	0.0102941176470588	NA
chr3	157400001	157450000	0	0.0	NA
chr3	157450001	157500000	1	0.625	chr3:157490500
chr3	157500001	157550000	1	0.1999999999999993	chr3:157530719
chr3	157550001	157600000	0	0.0	NA
chr3	157600001	157650000	0	0.4147058823529412	NA
chr3	157650001	157700000	0	0.6764705882352942	NA
chr3	157700001	157750000	0	0.0	NA
chr3	157750001	157800000	0	0.0	NA
chr3	157800001	157850000	0	0.0	NA
chr3	157850001	157900000	0	0.0	NA
chr3	157900001	157950000	0	0.2602941176470588	NA
chr3	157950001	158000000	0	0.0	NA
chr3	158000001	158050000	0	0.3235294117647059	NA
chr3	158050001	158100000	0	0.0	NA
chr3	158100001	158150000	0	0.0102941176470589	NA
chr3	158150001	158200000	2	1.0	chr3:158157807,chr3:158170074
chr3	158200001	158250000	0	0.5749999999999995	NA
chr3	158250001	158300000	0	0.0	NA
chr3	158300001	158350000	0	0.0	NA
chr3	158350001	158400000	0	0.0	NA
chr3	158400001	158450000	0	0.0	NA
chr3	158450001	158500000	0	0.0	NA
chr3	158500001	158550000	0	0.0	NA
chr3	158550001	158600000	0	0.0205882352941176	NA
chr3	158600001	158650000	0	0.4338235294117647	NA
chr3	158650001	158700000	0	0.2205882352941176	NA
chr3	158700001	158750000	0	0.1397058823529411	NA
chr3	158750001	158800000	1	0.7735294117647056	chr3:158794725
chr3	158800001	158850000	0	0.2985294117647057	NA
chr3	158850001	158900000	0	0.0	NA
chr3	158900001	158950000	0	0.1470588235294117	NA
chr3	158950001	159000000	0	0.0	NA
chr3	159000001	159050000	0	0.0	NA
chr3	159050001	159100000	0	0.0	NA
chr3	159100001	159150000	0	0.0	NA
chr3	159150001	159200000	0	0.3529411764705881	NA
chr3	159200001	159250000	1	0.9647058823529412	chr3:159224122
chr3	159250001	159300000	0	0.4176470588235291	NA
chr3	159300001	159350000	1	0.6294117647058814	chr3:159316404
chr3	159350001	159400000	0	0.5	NA
chr3	159400001	159450000	0	0.0	NA
chr3	159450001	159500000	0	0.2529411764705881	NA
chr3	159500001	159550000	0	0.5235294117647054	NA
chr3	159550001	159600000	0	0.6941176470588232	NA
chr3	159600001	159650000	0	0.0	NA
chr3	159650001	159700000	0	0.0	NA
chr3	159700001	159750000	0	0.0	NA
chr3	159750001	159800000	0	0.0	NA
chr3	159800001	159850000	0	0.0	NA
chr3	159850001	159900000	0	0.3249999999999997	NA
chr3	159900001	159950000	2	0.8411764705882343	chr3:159931460,chr3:159935757
chr3	159950001	160000000	1	0.2999999999999989	chr3:159961399
chr3	160000001	160050000	0	0.0	NA
chr3	160050001	160100000	2	0.8999999999999998	chr3:160091206,chr3:160096229
chr3	160100001	160150000	0	0.4705882352941176	NA
chr3	160150001	160200000	0	0.3352941176470586	NA
chr3	160200001	160250000	0	0.0	NA
chr3	160250001	160300000	0	0.0	NA
chr3	160300001	160350000	0	0.0	NA
chr3	160350001	160400000	1	0.088235294117647	chr3:160358333
chr3	160400001	160450000	2	0.9235294117647052	chr3:160422021,chr3:160422867
chr3	160450001	160500000	1	0.7647058823529411	chr3:160458850
chr3	160500001	160550000	0	0.0	NA
chr3	160550001	160600000	0	0.3088235294117644	NA
chr3	160600001	160650000	1	0.4823529411764699	chr3:160632433
chr3	160650001	160700000	0	0.0588235294117647	NA
chr3	160700001	160750000	0	0.0	NA
chr3	160750001	160800000	0	0.026470588235294	NA
chr3	160800001	160850000	0	0.0	NA
chr3	160850001	160900000	0	0.0	NA
chr3	160900001	160950000	0	0.0	NA
chr3	160950001	161000000	0	0.0	NA
chr3	161000001	161050000	0	0.0	NA
chr3	161050001	161100000	0	0.0	NA
chr3	161100001	161150000	1	0.0750000000000006	chr3:161138115
chr3	161150001	161200000	0	0.4970588235294113	NA
chr3	161200001	161250000	0	0.0191176470588235	NA
chr3	161250001	161300000	0	0.0	NA
chr3	161300001	161350000	0	0.0	NA
chr3	161350001	161400000	0	0.0	NA
chr3	161400001	161450000	0	0.0	NA
chr3	161450001	161500000	0	0.0	NA
chr3	161500001	161550000	0	0.0	NA
chr3	161550001	161600000	0	0.0588235294117647	NA
chr3	161600001	161650000	0	0.0	NA
chr3	161650001	161700000	0	0.0	NA
chr3	161700001	161750000	0	0.0205882352941176	NA
chr3	161750001	161800000	0	0.0352941176470587	NA
chr3	161800001	161850000	0	0.5294117647058824	NA
chr3	161850001	161900000	1	0.9073529411764704	chr3:161852833
chr3	161900001	161950000	0	0.0	NA
chr3	161950001	162000000	0	0.3661764705882352	NA
chr3	162000001	162050000	0	0.2058823529411764	NA
chr3	162050001	162100000	0	0.2573529411764704	NA
chr3	162100001	162150000	0	0.0	NA
chr3	162150001	162200000	0	0.0	NA
chr3	162200001	162250000	0	0.383823529411764	NA
chr3	162250001	162300000	0	0.088235294117647	NA
chr3	162300001	162350000	0	0.3382352941176469	NA
chr3	162350001	162400000	0	0.0	NA
chr3	162400001	162450000	0	0.0	NA
chr3	162500001	162550000	0	0.0720588235294117	NA
chr3	162550001	162600000	0	0.2941176470588234	NA
chr3	162600001	162650000	0	0.3735294117647054	NA
chr3	162650001	162700000	0	0.1191176470588224	NA
chr3	162700001	162750000	0	0.0	NA
chr3	162750001	162800000	0	0.1985294117647055	NA
chr3	162800001	162850000	0	0.4499999999999999	NA
chr3	162850001	162900000	0	0.0	NA
chr3	162900001	162950000	0	0.2970588235294117	NA
chr3	162950001	163000000	0	0.0147058823529411	NA
chr3	163000001	163050000	0	0.0	NA
chr3	163050001	163100000	0	0.2249999999999996	NA
chr3	163100001	163150000	0	0.0	NA
chr3	163150001	163200000	0	0.0	NA
chr3	163200001	163250000	0	0.0	NA
chr3	163250001	163300000	0	0.0	NA
chr3	163300001	163350000	0	0.0	NA
chr3	163350001	163400000	0	0.1588235294117638	NA
chr3	163400001	163450000	0	0.0	NA
chr3	163450001	163500000	0	0.2705882352941173	NA
chr3	163500001	163550000	0	0.6985294117647057	NA
chr3	163550001	163600000	0	0.0	NA
chr3	163600001	163650000	0	0.0	NA
chr3	163650001	163700000	1	0.1941176470588228	chr3:163660086
chr3	163700001	163750000	0	0.0088235294117646	NA
chr3	163750001	163800000	1	0.8264705882352938	chr3:163755504
chr3	163800001	163850000	0	0.5764705882352941	NA
chr3	163850001	163900000	0	0.0176470588235294	NA
chr3	163900001	163950000	0	0.0	NA
chr3	163950001	164000000	0	0.0	NA
chr3	164000001	164050000	0	0.5294117647058824	NA
chr3	164050001	164100000	0	0.0	NA
chr3	164100001	164150000	0	0.3499999999999998	NA
chr3	164150001	164200000	0	0.488235294117647	NA
chr3	164200001	164250000	0	0.0	NA
chr3	164250001	164300000	1	0.8676470588235294	chr3:164263642
chr3	164300001	164350000	0	0.3676470588235294	NA
chr3	164350001	164400000	0	0.0	NA
chr3	164400001	164450000	0	0.0367647058823529	NA
chr3	164450001	164500000	0	0.0	NA
chr3	164500001	164550000	0	0.375	NA
chr3	164550001	164600000	0	0.4911764705882351	NA
chr3	164600001	164650000	0	0.7058823529411765	NA
chr3	164650001	164700000	0	0.2205882352941174	NA
chr3	164700001	164750000	0	0.0	NA
chr3	164750001	164800000	0	0.2191176470588235	NA
chr3	164800001	164850000	0	0.0176470588235292	NA
chr3	164850001	164900000	0	0.197058823529412	NA
chr3	164900001	164950000	0	0.0588235294117647	NA
chr3	164950001	165000000	0	0.3529411764705882	NA
chr3	165000001	165050000	1	0.7176470588235287	chr3:165017963
chr3	165050001	165100000	0	0.4352941176470586	NA
chr3	165100001	165150000	0	0.7941176470588235	NA
chr3	165150001	165200000	0	0.0294117647058823	NA
chr3	165200001	165250000	0	0.4852941176470579	NA
chr3	165250001	165300000	0	0.7058823529411765	NA
chr3	165300001	165350000	0	0.0	NA
chr3	165350001	165400000	1	0.8720588235294117	chr3:165365444
chr3	165400001	165450000	0	0.1764705882352941	NA
chr3	165450001	165500000	0	0.0397058823529411	NA
chr3	165500001	165550000	1	0.0823529411764703	chr3:165512256
chr3	165550001	165600000	0	0.0	NA
chr3	165600001	165650000	0	0.8455882352941176	NA
chr3	165650001	165700000	0	0.0	NA
chr3	165700001	165750000	0	0.3882352941176468	NA
chr3	165750001	165800000	0	0.3676470588235294	NA
chr3	165800001	165850000	0	0.3323529411764703	NA
chr3	165850001	165900000	0	0.0529411764705871	NA
chr3	165900001	165950000	0	0.4485294117647058	NA
chr3	165950001	166000000	0	0.0	NA
chr3	166000001	166050000	0	0.0	NA
chr3	166050001	166100000	0	0.0	NA
chr3	166100001	166150000	0	0.651470588235294	NA
chr3	166150001	166200000	0	0.8235294117647058	NA
chr3	166200001	166250000	0	0.2161764705882352	NA
chr3	166250001	166300000	2	1.0	chr3:166260854,chr3:166278536
chr3	166300001	166350000	1	0.0588235294117647	chr3:166339071
chr3	166350001	166400000	1	0.1176470588235294	chr3:166368005
chr3	166400001	166450000	0	0.417647058823529	NA
chr3	166450001	166500000	0	0.5235294117647058	NA
chr3	166550001	166600000	0	0.3823529411764705	NA
chr3	166600001	166650000	0	0.0	NA
chr3	166650001	166700000	0	0.088235294117647	NA
chr3	166700001	166750000	0	0.0117647058823529	NA
chr3	166750001	166800000	0	0.0	NA
chr3	166800001	166850000	0	0.0	NA
chr3	166850001	166900000	0	0.0	NA
chr3	166900001	166950000	0	0.0	NA
chr3	166950001	167000000	0	0.0	NA
chr3	167000001	167050000	0	0.0	NA
chr3	167050001	167100000	0	0.0794117647058823	NA
chr3	167100001	167150000	0	0.8823529411764706	NA
chr3	167150001	167200000	0	0.6985294117647058	NA
chr3	167200001	167250000	0	0.214705882352941	NA
chr3	167250001	167300000	0	0.0	NA
chr3	167300001	167350000	1	1.0	chr3:167332395
chr3	167350001	167400000	0	0.0	NA
chr3	167400001	167450000	0	0.0264705882352935	NA
chr3	167450001	167500000	0	0.0	NA
chr3	167500001	167550000	0	0.1544117647058823	NA
chr3	167550001	167600000	0	0.3235294117647059	NA
chr3	167600001	167650000	0	0.4529411764705882	NA
chr3	167650001	167700000	0	0.0	NA
chr3	167700001	167750000	0	0.0	NA
chr3	167750001	167800000	1	0.8749999999999999	chr3:167768886
chr3	167800001	167850000	0	0.2117647058823528	NA
chr3	167850001	167900000	0	0.3014705882352941	NA
chr3	167900001	167950000	0	0.2588235294117638	NA
chr3	167950001	168000000	0	0.1852941176470585	NA
chr3	168000001	168050000	0	0.0	NA
chr3	168050001	168100000	0	0.0	NA
chr3	168100001	168150000	0	0.0	NA
chr3	168150001	168200000	0	0.0	NA
chr3	168200001	168250000	0	0.0	NA
chr3	168350001	168400000	0	0.0	NA
chr3	168400001	168450000	0	0.0	NA
chr3	168450001	168500000	0	0.3235294117647059	NA
chr3	168500001	168550000	0	0.0014705882352941	NA
chr3	168550001	168600000	0	0.0	NA
chr3	168600001	168650000	0	0.0	NA
chr3	168650001	168700000	0	0.013235294117647	NA
chr3	168700001	168750000	0	0.0	NA
chr3	168750001	168800000	0	0.0	NA
chr3	168800001	168850000	0	0.0397058823529411	NA
chr3	168850001	168900000	0	0.1764705882352935	NA
chr3	168900001	168950000	0	0.0	NA
chr3	168950001	169000000	0	0.0	NA
chr3	169000001	169050000	1	0.3999999999999986	chr3:169028673
chr3	169050001	169100000	1	0.361764705882352	chr3:169059403
chr3	169100001	169150000	1	0.0	chr3:169148228
chr3	169150001	169200000	2	0.708823529411764	chr3:169183519,chr3:169187652
chr3	169200001	169250000	0	0.1617647058823529	NA
chr3	169250001	169300000	0	0.0	NA
chr3	169300001	169350000	0	0.0294117647058823	NA
chr3	169350001	169400000	0	0.0	NA
chr3	169400001	169450000	0	0.2529411764705878	NA
chr3	169450001	169500000	0	0.5117647058823527	NA
chr3	169500001	169550000	0	0.5897058823529412	NA
chr3	169550001	169600000	1	0.7794117647058824	chr3:169572185
chr3	169600001	169650000	0	0.0	NA
chr3	169650001	169700000	0	0.0	NA
chr3	169700001	169750000	0	0.3397058823529414	NA
chr3	169750001	169800000	1	0.0367647058823529	chr3:169787271
chr3	169800001	169850000	0	0.2176470588235291	NA
chr3	169850001	169900000	1	0.8823529411764706	chr3:169882949
chr3	169900001	169950000	0	0.0749999999999998	NA
chr3	169950001	170000000	1	0.8558823529411761	chr3:169953072
chr3	170000001	170050000	0	0.2352941176470588	NA
chr3	170050001	170100000	0	0.0	NA
chr3	170100001	170150000	1	0.013235294117647	chr3:170120340
chr3	170150001	170200000	2	0.3779411764705866	chr3:170159566,chr3:170162657
chr3	170200001	170250000	1	0.0617647058823525	chr3:170231045
chr3	170250001	170300000	0	0.2941176470588235	NA
chr3	170300001	170350000	2	0.3191176470588215	chr3:170315566,chr3:170330378
chr3	170350001	170400000	2	0.9470588235294116	chr3:170373142,chr3:170376564
chr3	170400001	170450000	0	0.6749999999999997	NA
chr3	170450001	170500000	0	0.5102941176470588	NA
chr3	170500001	170550000	0	0.2647058823529395	NA
chr3	170550001	170600000	0	0.5058823529411757	NA
chr3	170600001	170650000	1	0.0588235294117647	chr3:170649134
chr3	170650001	170700000	3	0.920588235294116	chr3:170659010,chr3:170670982,chr3:170680212
chr3	170700001	170750000	0	0.1470588235294117	NA
chr3	170750001	170800000	0	0.2058823529411764	NA
chr3	170800001	170850000	0	0.6029411764705881	NA
chr3	170850001	170900000	0	0.2235294117647058	NA
chr3	170900001	170950000	0	0.5955882352941176	NA
chr3	170950001	171000000	1	0.6999999999999993	chr3:170950341
chr3	171000001	171050000	0	0.0132352941176469	NA
chr3	171050001	171100000	0	0.1764705882352936	NA
chr3	171100001	171150000	0	0.8058823529411764	NA
chr3	171150001	171200000	1	0.3235294117647049	chr3:171152046
chr3	171200001	171250000	0	0.7176470588235293	NA
chr3	171250001	171300000	0	0.1720588235294114	NA
chr3	171300001	171350000	0	0.2588235294117646	NA
chr3	171350001	171400000	0	0.2352941176470588	NA
chr3	171400001	171450000	0	0.0	NA
chr3	171450001	171500000	0	0.0661764705882353	NA
chr3	171500001	171550000	0	0.3470588235294116	NA
chr3	171550001	171600000	1	0.4926470588235291	chr3:171558694
chr3	171600001	171650000	0	0.4338235294117647	NA
chr3	171650001	171700000	1	0.1470588235294115	chr3:171686725
chr3	171700001	171750000	1	0.0	chr3:171705527
chr3	171750001	171800000	0	0.088235294117647	NA
chr3	171800001	171850000	0	0.0294117647058823	NA
chr3	171850001	171900000	0	0.0	NA
chr3	171900001	171950000	0	0.0	NA
chr3	171950001	172000000	0	0.0	NA
chr3	172000001	172050000	0	0.0588235294117647	NA
chr3	172050001	172100000	3	1.0	chr3:172076206,chr3:172083380,chr3:172085402
chr3	172100001	172150000	0	0.2029411764705875	NA
chr3	172150001	172200000	0	0.0	NA
chr3	172200001	172250000	3	1.0	chr3:172205791,chr3:172206178
chr3	172250001	172300000	0	0.0	NA
chr3	172300001	172350000	0	0.8235294117647058	NA
chr3	172350001	172400000	0	0.088235294117647	NA
chr3	172400001	172450000	0	0.0	NA
chr3	172450001	172500000	0	0.0323529411764705	NA
chr3	172500001	172550000	0	0.6176470588235294	NA
chr3	172550001	172600000	0	0.0	NA
chr3	172600001	172650000	0	0.2044117647058822	NA
chr3	172650001	172700000	0	0.0294117647058823	NA
chr3	172700001	172750000	0	0.1499999999999993	NA
chr3	172750001	172800000	1	0.8499999999999996	chr3:172790030
chr3	172800001	172850000	0	0.4411764705882353	NA
chr3	172850001	172900000	0	0.088235294117647	NA
chr3	172900001	172950000	3	0.9117647058823528	chr3:172903577,chr3:172919827,chr3:172948271
chr3	172950001	173000000	0	0.1779411764705882	NA
chr3	173000001	173050000	0	0.0	NA
chr3	173050001	173100000	0	0.5882352941176471	NA
chr3	173100001	173150000	0	0.0191176470588234	NA
chr3	173150001	173200000	0	0.0	NA
chr3	173200001	173250000	0	0.0	NA
chr3	173250001	173300000	0	0.3014705882352938	NA
chr3	173300001	173350000	0	0.0	NA
chr3	173350001	173400000	0	0.1691176470588231	NA
chr3	173400001	173450000	1	0.8029411764705875	chr3:173402053
chr3	173450001	173500000	0	0.0176470588235294	NA
chr3	173500001	173550000	0	0.0147058823529411	NA
chr3	173550001	173600000	0	0.7058823529411765	NA
chr3	173600001	173650000	0	0.3529411764705882	NA
chr3	173650001	173700000	8	0.9117647058823528	chr3:173650792,chr3:173650937,chr3:173651857,chr3:173652305,chr3:173652384,chr3:173652528,chr3:173652664,chr3:173653643
chr3	173700001	173750000	1	0.4632352941176461	chr3:173702315
chr3	173750001	173800000	0	0.0220588235294117	NA
chr3	173800001	173850000	0	0.1823529411764702	NA
chr3	173850001	173900000	1	0.3191176470588235	chr3:173883919
chr3	173900001	173950000	0	0.5735294117647058	NA
chr3	173950001	174000000	0	0.0823529411764703	NA
chr3	174000001	174050000	0	0.0	NA
chr3	174050001	174100000	0	0.0176470588235293	NA
chr3	174100001	174150000	0	0.661764705882353	NA
chr3	174150001	174200000	0	0.0	NA
chr3	174200001	174250000	0	0.2485294117647057	NA
chr3	174250001	174300000	0	0.0588235294117647	NA
chr3	174300001	174350000	0	0.5441176470588236	NA
chr3	174350001	174400000	0	0.0	NA
chr3	174400001	174450000	3	0.9117647058823528	chr3:174444730,chr3:174447281,chr3:174448831
chr3	174450001	174500000	3	0.9117647058823528	chr3:174451936,chr3:174453275,chr3:174457944
chr3	174500001	174550000	0	0.3088235294117647	NA
chr3	174550001	174600000	0	0.0	NA
chr3	174600001	174650000	0	0.0294117647058823	NA
chr3	174650001	174700000	0	0.0	NA
chr3	174700001	174750000	0	0.0661764705882353	NA
chr3	174750001	174800000	1	0.1544117647058823	chr3:174798793
chr3	174800001	174850000	0	0.5647058823529413	NA
chr3	174850001	174900000	0	0.0	NA
chr3	174900001	174950000	0	0.8235294117647058	NA
chr3	174950001	175000000	0	0.3352941176470586	NA
chr3	175000001	175050000	0	0.0588235294117647	NA
chr3	175050001	175100000	0	0.4705882352941176	NA
