Chrom	Start	End	U50(w<0.01,y=(=0.0,=1.0))	Q95(w<0.01,y=(=0.0,=1.0))	Overlapping Candidate
4	86080001	86120000	0	0.0	NA
4	86280001	86320000	0	0.0	NA
4	86760001	86800000	0	0.0	NA
4	86800001	86840000	0	0.0	NA
4	86840001	86880000	0	0.0	NA
4	86880001	86920000	0	0.0	NA
4	86920001	86960000	0	0.0	NA
4	86960001	87000000	0	0.0	NA
4	87200001	87240000	0	0.0	NA
4	87440001	87480000	0	0.0	NA
4	87720001	87760000	0	0.0	NA
4	87880001	87920000	0	0.0	NA
4	88000001	88040000	0	0.0	NA
4	88160001	88200000	0	0.0	NA
4	88400001	88440000	0	0.0	NA
4	88520001	88560000	0	0.0	NA
4	88560001	88600000	0	0.0	NA
4	88600001	88640000	0	0.0178926441351888	NA
4	88640001	88680000	0	0.0178926441351888	NA
4	88680001	88720000	0	0.0	NA
4	88760001	88800000	0	0.0	NA
4	88840001	88880000	0	0.0	NA
4	88880001	88920000	0	0.0	NA
4	88960001	89000000	0	0.0	NA
4	89040001	89080000	0	0.0	NA
4	89080001	89120000	0	0.0	NA
4	89160001	89200000	0	0.0	NA
4	89400001	89440000	0	0.0	NA
4	89640001	89680000	0	0.0	NA
4	89720001	89760000	0	0.0	NA
4	89880001	89920000	0	0.0	NA
4	89920001	89960000	0	0.0	NA
4	89960001	90000000	0	0.0	NA
4	90000001	90040000	0	0.0	NA
4	90040001	90080000	0	0.0	NA
4	90120001	90160000	0	0.0008946322067594	NA
4	90160001	90200000	0	0.011182902584493	NA
4	90200001	90240000	0	0.006262425447316	NA
4	90240001	90280000	0	0.0	NA
4	90280001	90320000	0	0.0	NA
4	90320001	90360000	0	0.0	NA
4	90360001	90400000	0	0.0	NA
4	90400001	90440000	0	0.0	NA
4	90440001	90480000	0	0.0	NA
4	90480001	90520000	0	0.0	NA
4	90520001	90560000	0	0.0009940357852882	NA
4	90640001	90680000	0	0.0	NA
4	90680001	90720000	0	0.0	NA
4	90720001	90760000	0	0.0	NA
4	90800001	90840000	0	0.0	NA
4	90880001	90920000	0	0.0	NA
4	91000001	91040000	0	0.0	NA
4	91040001	91080000	0	0.0	NA
4	91080001	91120000	0	0.0	NA
4	91200001	91240000	0	0.0	NA
4	91280001	91320000	0	0.0089463220675944	NA
4	91320001	91360000	0	0.0	NA
4	91360001	91400000	0	0.0	NA
4	91400001	91440000	0	0.0009443339960238	NA
4	91440001	91480000	0	0.0	NA
4	91480001	91520000	0	0.0	NA
4	91520001	91560000	0	0.0	NA
4	91560001	91600000	0	0.0	NA
4	91600001	91640000	0	0.0009940357852882	NA
4	91840001	91880000	0	0.0	NA
4	91880001	91920000	0	0.0063618290258449	NA
4	91920001	91960000	0	0.0	NA
4	91960001	92000000	0	0.0	NA
4	92000001	92040000	0	0.0	NA
4	92040001	92080000	0	0.0	NA
4	92080001	92120000	0	0.0	NA
4	92120001	92160000	0	0.0	NA
4	92160001	92200000	0	0.0	NA
4	92200001	92240000	0	0.0	NA
4	92240001	92280000	0	0.0	NA
4	92280001	92320000	0	0.0	NA
4	92320001	92360000	0	0.0006461232604373	NA
4	92360001	92400000	0	0.0	NA
4	92400001	92440000	0	0.0	NA
4	92440001	92480000	0	0.0	NA
4	92480001	92520000	0	0.0	NA
4	92520001	92560000	0	0.0	NA
4	92560001	92600000	0	0.0	NA
4	92600001	92640000	0	0.0	NA
4	92640001	92680000	0	0.00168986083499	NA
4	92680001	92720000	0	0.0	NA
4	92720001	92760000	0	0.0	NA
4	92760001	92800000	0	0.0	NA
4	92800001	92840000	0	0.0	NA
4	92920001	92960000	0	0.0	NA
4	92960001	93000000	0	0.0008946322067594	NA
4	93000001	93040000	0	0.0	NA
4	93040001	93080000	0	0.0	NA
4	93160001	93200000	0	0.0	NA
4	93280001	93320000	0	0.0	NA
4	93320001	93360000	0	0.0	NA
4	93400001	93440000	0	0.0	NA
4	93480001	93520000	0	0.0	NA
4	93600001	93640000	0	0.0	NA
4	93680001	93720000	0	0.0	NA
4	93840001	93880000	0	0.0	NA
4	94120001	94160000	0	0.0	NA
4	94160001	94200000	0	0.0	NA
4	94200001	94240000	0	0.0	NA
4	94240001	94280000	0	0.0	NA
4	94280001	94320000	0	0.0069582504970178	NA
4	94360001	94400000	0	0.0168986083499005	NA
4	94400001	94440000	0	0.0101391650099403	NA
4	94440001	94480000	0	0.0	NA
4	94480001	94520000	0	0.0	NA
4	94520001	94560000	0	0.0	NA
4	94560001	94600000	0	0.0	NA
4	94680001	94720000	0	0.0	NA
4	94720001	94760000	0	0.0008946322067594	NA
4	94800001	94840000	0	0.0114314115308151	NA
4	94840001	94880000	0	0.0	NA
4	94920001	94960000	0	0.0	NA
4	94960001	95000000	0	0.0	NA
4	95080001	95120000	0	0.0044731610337972	NA
4	95120001	95160000	0	0.0007952286282306	NA
4	95160001	95200000	0	0.0	NA
4	95200001	95240000	0	0.0	NA
4	95240001	95280000	0	0.0	NA
4	95280001	95320000	0	0.0	NA
4	95320001	95360000	0	0.0	NA
4	95360001	95400000	0	0.0	NA
4	95400001	95440000	0	0.0	NA
4	95440001	95480000	0	0.0	NA
4	95480001	95520000	0	0.0	NA
4	95520001	95560000	0	0.0	NA
4	95560001	95600000	0	0.0	NA
4	95600001	95640000	0	0.0	NA
4	95720001	95760000	0	0.0	NA
4	95800001	95840000	0	0.0	NA
4	95880001	95920000	0	0.0	NA
4	95920001	95960000	0	0.0	NA
4	96240001	96280000	0	0.0009940357852882	NA
4	96280001	96320000	0	0.0	NA
4	96320001	96360000	0	0.0	NA
4	96360001	96400000	0	0.0	NA
4	96400001	96440000	0	0.0122763419483101	NA
4	96440001	96480000	0	0.0	NA
4	96480001	96520000	0	0.0	NA
4	96520001	96560000	0	0.0	NA
4	96560001	96600000	0	0.0	NA
4	96640001	96680000	0	0.0	NA
4	96680001	96720000	0	0.0009940357852882	NA
4	96720001	96760000	0	0.0047216699801192	NA
4	96760001	96800000	0	0.0	NA
4	96800001	96840000	0	0.0	NA
4	96880001	96920000	0	0.0	NA
4	96960001	97000000	0	0.0	NA
4	97000001	97040000	0	0.0	NA
4	97160001	97200000	0	0.0	NA
4	97320001	97360000	0	0.0028330019880715	NA
4	97360001	97400000	0	0.0	NA
4	97400001	97440000	0	0.0377733598409542	NA
4	98080001	98120000	0	0.0009940357852882	NA
4	98160001	98200000	0	0.0	NA
4	98200001	98240000	0	0.0022365805168986	NA
4	98360001	98400000	0	0.0	NA
4	98600001	98640000	0	0.0019880715705765	NA
4	98640001	98680000	0	0.0019880715705765	NA
4	98680001	98720000	0	0.0019880715705765	NA
4	98720001	98760000	0	0.0019880715705765	NA
4	98760001	98800000	0	0.0019880715705765	NA
4	98800001	98840000	0	0.0019880715705765	NA
4	98880001	98920000	0	0.0009940357852882	NA
4	99080001	99120000	0	0.0	NA
4	99200001	99240000	0	0.0	NA
4	99240001	99280000	0	0.0	NA
4	99320001	99360000	0	0.0	NA
4	99400001	99440000	0	0.0	NA
4	99480001	99520000	0	0.0	NA
4	99520001	99560000	0	0.0	NA
4	99680001	99720000	0	0.0019880715705765	NA
4	99720001	99760000	0	0.003727634194831	NA
4	99760001	99800000	0	0.0	NA
4	99800001	99840000	0	0.0	NA
4	99840001	99880000	0	0.0	NA
4	99920001	99960000	0	0.0009443339960238	NA
4	99960001	100000000	0	0.025844930417495	NA
4	100320001	100360000	0	0.0	NA
4	100720001	100760000	0	0.0	NA
4	101000001	101040000	0	0.0	NA
4	101120001	101160000	0	0.0	NA
4	101160001	101200000	0	0.0	NA
4	101240001	101280000	0	0.0029821073558648	NA
4	101280001	101320000	0	0.0019880715705765	NA
4	101360001	101400000	0	0.0188866799204771	NA
4	101400001	101440000	0	0.0	NA
4	101440001	101480000	0	0.0	NA
4	101560001	101600000	0	0.0	NA
4	101680001	101720000	0	0.0	NA
4	101760001	101800000	0	0.0	NA
4	101840001	101880000	0	0.0	NA
4	101960001	102000000	0	0.0	NA
4	102000001	102040000	0	0.0	NA
4	102120001	102160000	0	0.0	NA
4	102200001	102240000	0	0.0	NA
4	102240001	102280000	0	0.0	NA
4	102560001	102600000	0	9.940357852882491e-05	NA
4	102600001	102640000	0	0.0	NA
4	102640001	102680000	0	0.0	NA
4	102680001	102720000	0	0.0006958250497017	NA
4	103120001	103160000	0	0.0	NA
4	103160001	103200000	0	0.0089463220675944	NA
4	103320001	103360000	0	0.0	NA
4	103360001	103400000	0	0.0	NA
4	103400001	103440000	0	0.0	NA
4	103440001	103480000	0	0.0	NA
4	103520001	103560000	0	0.0	NA
4	103560001	103600000	0	0.0	NA
4	103640001	103680000	0	0.0	NA
4	104200001	104240000	0	0.0	NA
4	104400001	104440000	0	0.0	NA
4	104600001	104640000	0	0.0	NA
4	104720001	104760000	0	0.0	NA
4	104760001	104800000	0	0.0	NA
4	104840001	104880000	0	0.0	NA
4	104880001	104920000	0	0.0208747514910536	NA
4	104920001	104960000	0	0.0	NA
4	105280001	105320000	0	0.0099403578528827	NA
4	105440001	105480000	0	0.0	NA
4	105480001	105520000	0	0.0	NA
4	105520001	105560000	0	0.0	NA
4	105640001	105680000	0	0.0	NA
4	105680001	105720000	0	0.0	NA
4	105720001	105760000	0	0.0	NA
4	105800001	105840000	0	0.0	NA
4	105920001	105960000	0	0.0	NA
4	106040001	106080000	0	0.0126739562624254	NA
4	106080001	106120000	0	0.014910536779324	NA
4	106120001	106160000	0	0.0	NA
4	106160001	106200000	0	0.0	NA
4	106200001	106240000	0	0.0	NA
4	106240001	106280000	0	0.0	NA
4	106280001	106320000	0	0.0	NA
4	106320001	106360000	0	0.0	NA
4	106360001	106400000	0	0.0	NA
4	106400001	106440000	0	0.0	NA
4	106480001	106520000	0	0.0	NA
4	106520001	106560000	0	0.0059642147117296	NA
4	106560001	106600000	0	0.0	NA
4	106600001	106640000	0	0.0	NA
4	106640001	106680000	0	0.0	NA
4	106680001	106720000	0	0.0	NA
4	106720001	106760000	0	0.0006461232604373	NA
4	106760001	106800000	0	0.0	NA
4	106800001	106840000	0	4.970178926441422e-05	NA
4	106840001	106880000	0	0.0129224652087475	NA
4	106880001	106920000	0	0.0	NA
4	106960001	107000000	0	0.0	NA
4	107000001	107040000	0	0.0	NA
4	107080001	107120000	0	0.0	NA
4	107120001	107160000	0	0.0	NA
4	107160001	107200000	0	0.0	NA
4	107200001	107240000	0	0.0	NA
4	107240001	107280000	0	0.0	NA
4	107280001	107320000	0	0.0	NA
4	107320001	107360000	0	0.0	NA
4	107360001	107400000	0	0.0	NA
4	107400001	107440000	0	0.0	NA
4	107480001	107520000	0	0.0	NA
4	107520001	107560000	0	0.0018886679920477	NA
4	107560001	107600000	0	0.0009940357852882	NA
4	107600001	107640000	0	0.0	NA
4	107640001	107680000	0	0.0	NA
4	107680001	107720000	0	0.0	NA
4	107720001	107760000	0	0.0	NA
4	107800001	107840000	0	0.0	NA
4	107880001	107920000	0	0.0	NA
4	107920001	107960000	0	0.0	NA
4	107960001	108000000	0	0.0035785288270377	NA
4	108040001	108080000	0	0.0	NA
4	108080001	108120000	0	0.0	NA
4	108280001	108320000	0	0.0	NA
4	108440001	108480000	0	0.0	NA
4	109000001	109040000	0	0.0	NA
4	109040001	109080000	0	0.0596421471172962	NA
4	109080001	109120000	0	0.0019880715705765	NA
4	109120001	109160000	0	0.0	NA
4	109160001	109200000	0	0.0	NA
4	109200001	109240000	0	0.0	NA
4	109240001	109280000	0	0.0	NA
4	109280001	109320000	0	0.0	NA
4	109320001	109360000	0	0.0349403578528826	NA
4	109360001	109400000	0	0.0	NA
4	109400001	109440000	0	0.0	NA
4	109440001	109480000	0	0.0	NA
4	109760001	109800000	0	0.0	NA
4	109800001	109840000	0	0.0	NA
4	109840001	109880000	0	0.0	NA
4	109880001	109920000	0	0.0	NA
4	109920001	109960000	0	0.0	NA
4	109960001	110000000	0	0.0	NA
4	110000001	110040000	0	0.0	NA
4	110160001	110200000	0	0.0	NA
4	110200001	110240000	0	0.0	NA
4	110480001	110520000	0	0.0038270377733598	NA
4	110560001	110600000	0	0.003976143141153	NA
4	110600001	110640000	0	0.003976143141153	NA
4	110640001	110680000	0	0.0031809145129224	NA
4	110680001	110720000	0	0.0	NA
4	111040001	111080000	0	0.0	NA
4	111080001	111120000	0	0.0	NA
4	111360001	111400000	0	0.0	NA
4	111400001	111440000	0	0.0	NA
4	111440001	111480000	0	0.0	NA
4	111680001	111720000	0	0.0	NA
4	111760001	111800000	0	0.0	NA
4	111800001	111840000	0	0.0	NA
4	111880001	111920000	0	0.0	NA
4	112160001	112200000	0	0.0	NA
4	112240001	112280000	0	0.0	NA
4	112320001	112360000	0	0.0	NA
4	112400001	112440000	0	0.0009940357852882	NA
4	112440001	112480000	0	0.0009940357852882	NA
4	112480001	112520000	0	0.0009940357852882	NA
4	112560001	112600000	0	0.0	NA
4	112600001	112640000	0	0.0	NA
4	112640001	112680000	0	0.0	NA
4	112680001	112720000	0	0.0	NA
4	112720001	112760000	0	0.0	NA
4	112760001	112800000	0	0.0028330019880715	NA
4	112800001	112840000	0	0.0	NA
4	112840001	112880000	0	0.0	NA
4	112880001	112920000	0	0.0	NA
4	112920001	112960000	0	0.0	NA
4	113000001	113040000	0	0.0	NA
4	113120001	113160000	0	0.0	NA
4	113240001	113280000	0	0.0351888667992047	NA
4	113280001	113320000	0	0.0013419483101391	NA
4	113320001	113360000	0	0.0	NA
4	113600001	113640000	0	0.0	NA
4	113640001	113680000	0	0.0028330019880715	NA
4	113720001	113760000	0	0.0	NA
4	113760001	113800000	0	0.0	NA
4	113800001	113840000	0	0.0	NA
4	113840001	113880000	0	0.0	NA
4	113880001	113920000	0	0.0099403578528827	NA
4	113960001	114000000	0	0.0	NA
4	114080001	114120000	0	0.0	NA
4	114160001	114200000	0	0.0009940357852882	NA
4	114240001	114280000	0	0.0009443339960238	NA
4	114280001	114320000	0	0.0	NA
4	114440001	114480000	0	0.0009443339960238	NA
4	114480001	114520000	0	0.0	NA
4	114520001	114560000	0	0.0	NA
4	114560001	114600000	0	0.0009940357852882	NA
4	114720001	114760000	0	0.0006461232604373	NA
4	114760001	114800000	0	0.0	NA
4	115200001	115240000	0	0.0	NA
4	115480001	115520000	0	0.0	NA
4	115520001	115560000	0	0.0	NA
4	115640001	115680000	0	0.0	NA
4	115840001	115880000	0	0.0	NA
4	116000001	116040000	0	0.0	NA
4	116040001	116080000	0	0.0	NA
4	116080001	116120000	0	0.0059642147117296	NA
4	116360001	116400000	0	0.0	NA
4	116440001	116480000	0	0.0	NA
4	116480001	116520000	0	0.0	NA
4	116520001	116560000	0	0.0	NA
4	116560001	116600000	0	0.0	NA
4	116600001	116640000	0	0.0	NA
4	116640001	116680000	0	0.0	NA
4	116680001	116720000	0	0.0	NA
4	116920001	116960000	0	0.0089463220675944	NA
4	117040001	117080000	0	0.0217196819085487	NA
4	117240001	117280000	0	0.0	NA
4	117360001	117400000	0	0.0	NA
4	117400001	117440000	0	0.0005467196819085	NA
4	117440001	117480000	0	0.0	NA
4	117480001	117520000	0	0.0009940357852882	NA
4	117520001	117560000	0	0.0	NA
4	117720001	117760000	0	0.0	NA
4	117840001	117880000	0	0.0009940357852882	NA
4	117920001	117960000	0	0.0019880715705765	NA
4	118160001	118200000	0	0.0	NA
4	118240001	118280000	0	0.0	NA
4	118440001	118480000	0	0.0	NA
4	118520001	118560000	0	0.0	NA
4	118800001	118840000	0	0.0	NA
4	119000001	119040000	0	0.0009940357852882	NA
4	119560001	119600000	0	0.0	NA
4	119600001	119640000	0	0.0	NA
4	119640001	119680000	0	0.0	NA
4	119720001	119760000	0	0.0	NA
4	119760001	119800000	0	0.0	NA
4	119800001	119840000	0	0.0	NA
4	119840001	119880000	0	0.0	NA
4	119880001	119920000	0	0.003976143141153	NA
4	119920001	119960000	0	0.003976143141153	NA
4	120000001	120040000	0	0.0	NA
4	120080001	120120000	0	0.0009940357852882	NA
4	120120001	120160000	0	0.0009940357852882	NA
4	120640001	120680000	0	0.0	NA
4	120720001	120760000	0	0.0	NA
4	120800001	120840000	0	0.0	NA
4	120840001	120880000	0	0.0	NA
4	120920001	120960000	0	0.0	NA
4	121040001	121080000	0	0.0099403578528827	NA
4	121160001	121200000	0	0.0	NA
4	121200001	121240000	0	0.0	NA
4	121240001	121280000	0	0.0	NA
4	121280001	121320000	0	0.0	NA
4	121320001	121360000	0	0.0009443339960238	NA
4	121400001	121440000	0	0.0	NA
4	121440001	121480000	0	0.0	NA
4	121480001	121520000	0	0.0	NA
4	121520001	121560000	0	0.0	NA
4	121560001	121600000	0	0.0	NA
4	121600001	121640000	0	0.0	NA
4	121640001	121680000	0	0.0	NA
4	121680001	121720000	0	0.0	NA
4	121720001	121760000	0	0.0	NA
4	121760001	121800000	0	0.0	NA
4	121800001	121840000	0	0.0	NA
4	121840001	121880000	0	0.0	NA
4	121880001	121920000	0	0.0	NA
4	121920001	121960000	0	0.0	NA
4	121960001	122000000	0	0.0	NA
4	122200001	122240000	0	0.0	NA
4	122240001	122280000	0	0.0	NA
4	122280001	122320000	0	0.0	NA
4	122360001	122400000	0	0.0009940357852882	NA
4	122440001	122480000	0	0.0	NA
4	122520001	122560000	0	0.0	NA
4	122560001	122600000	0	0.0	NA
4	122600001	122640000	0	0.0	NA
4	122840001	122880000	0	0.0	NA
4	122880001	122920000	0	0.0006461232604373	NA
4	122920001	122960000	0	0.0007952286282306	NA
4	122960001	123000000	0	0.0270377733598409	NA
4	123000001	123040000	0	0.0	NA
4	123040001	123080000	0	0.0	NA
4	123080001	123120000	0	0.0	NA
4	123120001	123160000	0	0.0	NA
4	123160001	123200000	0	0.0	NA
4	123200001	123240000	0	0.0	NA
4	123240001	123280000	0	0.0	NA
4	123280001	123320000	0	0.0	NA
4	123320001	123360000	0	0.0	NA
4	123360001	123400000	0	0.0	NA
4	123400001	123440000	0	0.0	NA
4	123440001	123480000	0	0.0071570576540755	NA
4	123480001	123520000	0	0.0	NA
4	123520001	123560000	0	0.0	NA
4	123600001	123640000	0	0.0	NA
4	123640001	123680000	0	0.0	NA
4	123680001	123720000	0	0.0	NA
4	123720001	123760000	0	0.0	NA
4	123760001	123800000	0	0.0	NA
4	123800001	123840000	0	0.0	NA
4	123840001	123880000	0	0.0	NA
4	123880001	123920000	0	0.0	NA
4	123920001	123960000	0	0.0	NA
4	123960001	124000000	0	0.0	NA
4	124080001	124120000	0	0.0	NA
4	124120001	124160000	0	0.0009940357852882	NA
4	124160001	124200000	0	0.0195825049701788	NA
4	124200001	124240000	0	0.0	NA
4	124240001	124280000	0	0.0	NA
4	124280001	124320000	0	0.0	NA
4	124320001	124360000	0	0.0	NA
4	124440001	124480000	0	0.0	NA
4	124680001	124720000	0	0.0	NA
4	124880001	124920000	0	0.0	NA
4	125200001	125240000	0	0.0009940357852882	NA
4	125280001	125320000	0	0.0	NA
4	126480001	126520000	0	0.0	NA
4	126520001	126560000	0	0.0	NA
4	126560001	126600000	0	0.0	NA
4	126640001	126680000	0	0.0009940357852882	NA
4	126680001	126720000	0	0.0	NA
4	126720001	126760000	0	0.0	NA
4	126760001	126800000	0	0.0009443339960238	NA
4	126800001	126840000	0	0.0	NA
4	127080001	127120000	0	0.0	NA
4	127280001	127320000	0	0.0	NA
4	127320001	127360000	0	0.0009443339960238	NA
4	127360001	127400000	0	0.0	NA
4	127440001	127480000	0	0.0	NA
4	127520001	127560000	0	0.0	NA
4	127640001	127680000	0	0.0	NA
4	127680001	127720000	0	0.0009940357852882	NA
4	127720001	127760000	0	0.0009940357852882	NA
4	127760001	127800000	0	0.0004970178926441	NA
4	127880001	127920000	0	0.0198310139165009	NA
4	127920001	127960000	0	0.0198807157057654	NA
4	127960001	128000000	0	0.0	NA
4	128040001	128080000	0	0.0009940357852882	NA
4	128120001	128160000	0	0.0	NA
4	128160001	128200000	0	0.0	NA
4	128200001	128240000	0	0.0069582504970178	NA
4	128400001	128440000	0	0.0	NA
4	128520001	128560000	0	0.0009443339960238	NA
4	128560001	128600000	0	0.0	NA
4	128680001	128720000	0	0.0	NA
4	128720001	128760000	0	0.0	NA
4	128760001	128800000	0	0.0	NA
4	128800001	128840000	0	0.0	NA
4	128880001	128920000	0	0.0	NA
4	129080001	129120000	0	0.0	NA
4	129120001	129160000	0	0.0	NA
4	129600001	129640000	0	0.0	NA
4	129640001	129680000	0	0.0	NA
4	129880001	129920000	0	0.0	NA
4	129920001	129960000	0	0.0006461232604373	NA
4	130040001	130080000	0	0.0	NA
4	130080001	130120000	0	0.0	NA
4	130120001	130160000	0	0.0168986083499005	NA
4	130160001	130200000	0	0.0069582504970178	NA
4	130200001	130240000	0	0.0	NA
4	130720001	130760000	0	0.0	NA
4	130760001	130800000	0	0.0	NA
4	130800001	130840000	0	0.0	NA
4	130840001	130880000	0	0.0	NA
4	130880001	130920000	0	0.0	NA
4	131000001	131040000	0	0.0	NA
4	131080001	131120000	0	0.0	NA
4	131280001	131320000	0	0.0	NA
4	131320001	131360000	0	0.0	NA
4	131440001	131480000	0	0.0	NA
4	131480001	131520000	0	0.0	NA
4	131520001	131560000	0	0.0238568588469184	NA
4	131560001	131600000	0	0.0238568588469184	NA
4	131760001	131800000	0	0.0009940357852882	NA
4	131840001	131880000	0	0.0	NA
4	131880001	131920000	0	0.0	NA
4	131920001	131960000	0	0.0	NA
4	131960001	132000000	0	0.0	NA
4	132000001	132040000	0	0.000248508946322	NA
4	132040001	132080000	0	0.0	NA
4	132080001	132120000	0	0.0	NA
4	132880001	132920000	0	0.0019880715705765	NA
4	132920001	132960000	0	0.0023856858846918	NA
4	133120001	133160000	0	0.0	NA
4	133560001	133600000	0	0.0	NA
4	133600001	133640000	0	0.0169980119284294	NA
4	133640001	133680000	0	0.0	NA
4	133720001	133760000	0	0.0002982107355864	NA
4	133760001	133800000	0	0.0	NA
4	133800001	133840000	0	0.0	NA
4	133840001	133880000	0	0.0009443339960238	NA
4	133880001	133920000	0	0.0	NA
4	134040001	134080000	0	0.0	NA
4	134240001	134280000	0	0.0009940357852882	NA
4	134280001	134320000	0	0.014910536779324	NA
4	134320001	134360000	0	0.014910536779324	NA
4	134360001	134400000	0	0.0	NA
4	134400001	134440000	0	0.0	NA
4	134440001	134480000	0	0.0	NA
4	134520001	134560000	0	0.0019880715705765	NA
4	134560001	134600000	0	0.0	NA
4	134600001	134640000	0	0.0	NA
4	134840001	134880000	0	0.0031809145129224	NA
4	134880001	134920000	0	0.0017892644135188	NA
4	134920001	134960000	0	0.0	NA
4	135120001	135160000	0	0.0	NA
4	135200001	135240000	0	0.0	NA
4	135280001	135320000	0	0.0	NA
4	135360001	135400000	0	0.0	NA
4	135560001	135600000	0	0.0	NA
4	135600001	135640000	0	0.0	NA
4	135720001	135760000	0	0.0	NA
4	135760001	135800000	0	0.0	NA
4	135800001	135840000	0	0.0	NA
4	135840001	135880000	0	0.0	NA
4	135880001	135920000	0	0.0	NA
4	135920001	135960000	0	0.0	NA
4	136000001	136040000	0	0.0	NA
4	136040001	136080000	0	0.0	NA
4	136080001	136120000	0	0.0	NA
4	136120001	136160000	0	0.0	NA
4	136160001	136200000	0	0.0	NA
4	136200001	136240000	0	0.0	NA
4	136240001	136280000	0	0.0	NA
4	136280001	136320000	0	0.0	NA
4	136320001	136360000	0	0.0	NA
4	136360001	136400000	0	0.0	NA
4	136400001	136440000	0	0.0161033797216699	NA
4	136440001	136480000	0	0.0	NA
4	136560001	136600000	0	0.0	NA
4	136600001	136640000	0	0.0014910536779324	NA
4	136680001	136720000	0	0.0	NA
4	136720001	136760000	0	0.0	NA
4	136760001	136800000	0	0.0	NA
4	136840001	136880000	0	0.0	NA
4	136880001	136920000	0	0.0	NA
4	136920001	136960000	0	0.0	NA
4	137000001	137040000	0	0.0	NA
4	137160001	137200000	0	0.0	NA
4	137240001	137280000	0	0.0	NA
4	137280001	137320000	0	9.940357852882491e-05	NA
4	137600001	137640000	0	0.0	NA
4	137640001	137680000	0	0.0	NA
4	137760001	137800000	0	0.0	NA
4	137800001	137840000	0	0.0	NA
4	137960001	138000000	0	0.0	NA
4	138000001	138040000	0	0.0	NA
4	138080001	138120000	0	0.0	NA
4	138200001	138240000	0	0.0019880715705765	NA
4	138360001	138400000	0	0.0109343936381709	NA
4	138400001	138440000	0	0.0129224652087475	NA
4	138440001	138480000	0	0.0119284294234592	NA
4	138480001	138520000	0	0.0	NA
4	138640001	138680000	0	0.0	NA
4	138840001	138880000	0	0.0	NA
4	138880001	138920000	0	0.0	NA
4	138920001	138960000	0	0.0	NA
4	139000001	139040000	0	0.0009443339960238	NA
4	139040001	139080000	0	0.0009940357852882	NA
4	139080001	139120000	0	0.0009940357852882	NA
4	139120001	139160000	0	0.0	NA
4	139240001	139280000	0	0.0	NA
4	139280001	139320000	0	0.0	NA
4	139320001	139360000	0	0.0	NA
4	139400001	139440000	0	0.0008946322067594	NA
4	139480001	139520000	0	0.0	NA
4	139520001	139560000	0	0.0	NA
4	139600001	139640000	0	0.0017892644135188	NA
4	139640001	139680000	0	0.0	NA
4	139680001	139720000	0	0.00168986083499	NA
4	139720001	139760000	0	0.0	NA
4	139760001	139800000	0	0.0	NA
4	139880001	139920000	0	0.0009443339960238	NA
4	139920001	139960000	0	0.0009940357852882	NA
4	139960001	140000000	0	0.0	NA
4	140000001	140040000	0	0.0	NA
4	140040001	140080000	0	0.0	NA
4	140080001	140120000	0	0.0	NA
4	140200001	140240000	0	0.0	NA
4	140240001	140280000	0	0.0	NA
4	140280001	140320000	0	0.0	NA
4	140320001	140360000	0	0.0	NA
4	140360001	140400000	0	0.0	NA
4	140400001	140440000	0	0.0008946322067594	NA
4	140440001	140480000	0	0.0	NA
4	140480001	140520000	0	0.0009443339960238	NA
4	140560001	140600000	0	0.0	NA
4	140600001	140640000	0	0.0	NA
4	140640001	140680000	0	0.0	NA
4	140680001	140720000	0	0.036182902584493	NA
4	140720001	140760000	0	0.0	NA
4	140800001	140840000	0	0.0	NA
4	140840001	140880000	0	0.0009443339960238	NA
4	140880001	140920000	0	0.0	NA
4	141000001	141040000	0	0.0	NA
4	141040001	141080000	0	0.0	NA
4	141120001	141160000	0	0.0009940357852882	NA
4	141200001	141240000	0	0.0	NA
4	141240001	141280000	0	0.0	NA
4	141280001	141320000	0	0.0546719681908548	NA
4	141320001	141360000	0	0.0	NA
4	141400001	141440000	0	0.0	NA
4	141440001	141480000	0	0.0	NA
4	141480001	141520000	0	0.0	NA
4	141520001	141560000	0	0.0	NA
4	141560001	141600000	0	0.0	NA
4	141600001	141640000	0	0.0	NA
4	141640001	141680000	0	0.0	NA
4	141840001	141880000	0	0.0	NA
4	142080001	142120000	0	0.0	NA
4	142120001	142160000	0	0.0005467196819085	NA
4	142240001	142280000	0	0.0	NA
4	142360001	142400000	0	0.0009940357852882	NA
4	142400001	142440000	0	0.000844930417495	NA
4	142440001	142480000	0	0.0005964214711729	NA
4	142480001	142520000	0	0.0	NA
4	142560001	142600000	0	0.0009940357852882	NA
4	142600001	142640000	0	0.0009940357852882	NA
4	142680001	142720000	0	0.0	NA
4	142720001	142760000	0	0.0	NA
4	142760001	142800000	0	0.0500994035785288	NA
4	142800001	142840000	0	0.0	NA
4	142840001	142880000	0	0.0	NA
4	142880001	142920000	0	0.0	NA
4	143040001	143080000	0	0.0	NA
4	143080001	143120000	0	0.0	NA
4	143200001	143240000	0	0.0	NA
4	143440001	143480000	0	0.0044731610337972	NA
4	143520001	143560000	0	0.0009940357852882	NA
4	143560001	143600000	0	0.0546719681908548	NA
4	143640001	143680000	0	0.0218687872763419	NA
4	143680001	143720000	0	0.0218687872763419	NA
4	143800001	143840000	0	0.0	NA
4	143960001	144000000	0	0.0	NA
4	144160001	144200000	0	0.0	NA
4	144200001	144240000	0	0.0009443339960238	NA
